source,target,time_chf_variablelabel,gissi_hf_variablelabel,time_chf_categorical,gissi_hf_categorical,time_chf_visits,gissi_hf_visits,,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,Expert 1,Expert 2
v1ace,f3_lisino,Visit1 which ACE-inhibitor,Lisinopril at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1ace,f3_trand,Visit1 which ACE-inhibitor,Trandolapril at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_ateno,Visit1 which Betablocker,Atenolol at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 1,Visit3/1month,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_carve,Visit1 which Betablocker,Carvedilol at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 1,Visit3/1month,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_meto,Visit1 which Betablocker,Metoprolol at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 1,Visit3/1month,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_bisopro,Visit1 which Betablocker,Bisoprolol at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 1,Visit3/1month,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_altrobb,Visit1 which Betablocker,Other beta blocker at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 1,Visit3/1month,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1bb,f3_desaltbb,Visit1 which Betablocker,Description Other beta blocker at 1 month follow-up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,,month 1,Visit3/1month,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,qualitative_variable,,str,1,1
v1digoxin,f3_digitale,Visit1 Digoxin,Digitalis at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
v1furo,f3_furosemi,Visit1 Furosemide,Furosemide at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
v1nitrat,f3_altrodil,Visit1 which Nitrate,Other vasodilator at 1 month follow-up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 1,Visit3/1month,,21600316,4158258,atc:c01da,organic nitrates,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1nitrat,f3_nitrati,Visit1 which Nitrate,Nitrates at 1 month follow-up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 1,Visit3/1month,,21600316,21600316,atc:c01da,organic nitrates,atc:c01da,organic nitrates,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1spiro,f3_spirono,Visit1 which MRA (Mineralocorticoid receptor antagonist),Spironolactone at 1 month follow-up,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 1,Visit3/1month,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_enala,Visit3 which ACE-inhibitor,Enalapril at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_lisino,Visit3 which ACE-inhibitor,Lisinopril at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_trand,Visit3 which ACE-inhibitor,Trandolapril at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_desaltac,Visit3 which ACE-inhibitor,Description other ACE-inhibitor at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,,month 3,Visit4/3months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,qualitative_variable,,str,1,1
v3ace,f4_altace,Visit3 which ACE-inhibitor,other ACE-inhibitor at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_capto,Visit3 which ACE-inhibitor,Captopril at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3ace,f4_ramip,Visit3 which ACE-inhibitor,Ramipril at 3 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 3,Visit4/3months,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3bb,f4_ateno,Visit3 which Betablocker,Atenolol at 3 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 3,Visit4/3months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3bb,f4_bisopro,Visit3 which Betablocker,Bisoprolol at 3 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 3,Visit4/3months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3bb,f4_meto,Visit3 which Betablocker,Metoprolol at 3 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 3,Visit4/3months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3bb,f4_carve,Visit3 which Betablocker,Carvedilol at 3 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 3,Visit4/3months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3bb,f4_altrobb,Visit3 which Betablocker,Other beta blocker at 3 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 3,Visit4/3months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3digoxin,f4_digitale,Visit3 Digoxin,Digitalis at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
v3furo,f4_furosemi,Visit3 Furosemide,Furosemide at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
v3nitrat,f4_nitrati,Visit3 which Nitrate,Nitrates at 3 month follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 3,Visit4/3months,,21600316,21600316,atc:c01da,organic nitrates,atc:c01da,organic nitrates,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3nitrat,f4_altrodil,Visit3 which Nitrate,Other vasodilator at 3 month follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 3,Visit4/3months,,21600316,4158258,atc:c01da,organic nitrates,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v3spiro,f4_spirono,Visit3 which MRA (Mineralocorticoid receptor antagonist),Spironolactone at 3 month follow up,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 3,Visit4/3months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_trand,Visit6 which ACE-inhibitor,Trandolapril at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_desaltac,Visit6 which ACE-inhibitor,Description other ACE-inhibitor at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,,month 6,Visit5/6months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,qualitative_variable,,str,1,1
v6ace,f5_capto,Visit6 which ACE-inhibitor,Captopril at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_lisino,Visit6 which ACE-inhibitor,Lisinopril at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_enala,Visit6 which ACE-inhibitor,Enalapril at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_ramip,Visit6 which ACE-inhibitor,Ramipril at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6ace,f5_altace,Visit6 which ACE-inhibitor,other ACE-inhibitor at 6 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 6,Visit5/6months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6bb,f5_altrobb,Visit6 which Betablocker,Other beta blocker at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 6,Visit5/6months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6bb,f5_meto,Visit6 which Betablocker,Metoprolol at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6bb,f5_bisopro,Visit6 which Betablocker,Bisoprolol at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6bb,f5_desaltbb,Visit6 which Betablocker,Description Other beta blocker at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,,month 6,Visit5/6months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,qualitative_variable,,str,1,1
v6bb,f5_carve,Visit6 which Betablocker,Carvedilol at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6bb,f5_ateno,Visit6 which Betablocker,Atenolol at 6 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 6,Visit5/6months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v6digoxin,f5_digitale,Visit6 Digoxin,Digitalis at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
v6furo,f5_furosemi,Visit6 Furosemide,Furosemide at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
